ID,RA,DEC,CONFIDENCE,FLG_SPEC,CLASS
radec_194.2850254_54.869049,194.2850254,54.869049,0.735608,0,3
radec_332.5490853_14.192637,332.5490853,14.192637,0.735606,0,3
radec_29.36302929_8.053621,29.36302929,8.053621,0.735598,0,3
radec_127.6873974_18.163756,127.6873974,18.163756,0.735588,1,2
radec_307.1562967_-46.237117,307.1562967,-46.237117,0.735581,0,3
radec_219.1734864_-11.298349,219.1734864,-11.298349,0.735574,0,3
radec_22.85420707_-8.202146,22.85420707,-8.202146,0.735573,0,3
radec_121.4958887_15.957695,121.4958887,15.957695,0.735566,0,3
radec_228.8901019_3.379555,228.8901019,3.379555,0.735555,0,3
radec_98.52867248_39.438708,98.52867248,39.438708,0.735548,0,3
radec_115.4978756_27.546179,115.4978756,27.546179,0.73554,0,3
radec_4.58502997_-43.7902,4.58502997,-43.7902,0.735537,0,3
radec_75.30013818_-28.972969,75.30013818,-28.972969,0.735523,0,3
radec_314.7224305_9.165409,314.7224305,9.165409,0.735518,0,3
radec_323.2498764_-1.000247,323.2498764,-1.000247,0.735511,0,3
radec_304.4653562_-65.059929,304.4653562,-65.059929,0.735499,0,3
radec_15.09833783_-33.831309,15.09833783,-33.831309,0.735492,0,3
radec_303.1594545_-57.552956,303.1594545,-57.552956,0.735484,0,3
radec_235.1273021_9.714849,235.1273021,9.714849,0.73548,0,3
radec_53.02655647_-29.245413,53.02655647,-29.245413,0.735475,0,3
radec_20.10708881_4.709289,20.10708881,4.709289,0.735458,1,2
radec_246.6730993_25.013072,246.6730993,25.013072,0.735452,0,3
radec_15.19884147_-33.692684,15.19884147,-33.692684,0.735451,0,3
radec_10.27258415_-32.024977,10.27258415,-32.024977,0.735428,0,3
radec_118.5735901_39.394336,118.5735901,39.394336,0.735427,0,3
radec_138.698888_-6.910143,138.698888,-6.910143,0.735407,1,2
radec_110.895065_31.959445,110.895065,31.959445,0.735396,1,2
radec_307.5887114_-42.83608,307.5887114,-42.83608,0.735395,0,3
radec_339.4378316_6.14726,339.4378316,6.14726,0.735395,0,3
radec_185.815521_33.274837,185.815521,33.274837,0.735388,0,3
radec_312.390643_7.871063,312.390643,7.871063,0.735386,0,3
radec_108.7345371_57.684274,108.7345371,57.684274,0.735384,0,3
radec_310.9586434_-9.937831,310.9586434,-9.937831,0.735384,0,3
radec_167.3312285_-28.559434,167.3312285,-28.559434,0.735383,0,3
radec_44.7335043_-56.064602,44.7335043,-56.064602,0.735381,0,3
radec_317.0719126_-48.72288,317.0719126,-48.72288,0.735365,0,3
radec_20.44348741_-49.037406,20.44348741,-49.037406,0.735364,0,3
radec_335.9263027_-1.901004,335.9263027,-1.901004,0.735362,1,2
radec_322.2670119_-52.256041,322.2670119,-52.256041,0.735354,0,3
radec_278.5627298_35.691596,278.5627298,35.691596,0.73535,0,3
radec_101.1792767_55.202116,101.1792767,55.202116,0.735346,0,3
radec_69.53480564_-21.496664,69.53480564,-21.496664,0.735346,0,3
radec_322.8879937_-48.078968,322.8879937,-48.078968,0.735344,0,3
radec_278.0821105_53.832418,278.0821105,53.832418,0.735338,0,3
radec_14.37686928_-60.855823,14.37686928,-60.855823,0.735333,0,3
radec_36.28976808_-56.649853,36.28976808,-56.649853,0.73533,0,3
radec_310.3181862_-43.109972,310.3181862,-43.109972,0.735329,0,3
radec_148.5141404_63.63108,148.5141404,63.63108,0.735328,0,3
radec_345.9099819_33.035893,345.9099819,33.035893,0.735322,0,3
radec_8.55678119_-39.383578,8.55678119,-39.383578,0.735314,0,3
radec_93.85624122_-38.646671,93.85624122,-38.646671,0.735298,0,3
radec_0.69890345_-46.0444,0.69890345,-46.0444,0.735256,0,3
radec_243.8894971_27.179952,243.8894971,27.179952,0.735247,0,3
radec_185.9248377_42.822668,185.9248377,42.822668,0.735245,0,3
radec_14.75743254_-33.795519,14.75743254,-33.795519,0.735244,0,3
radec_287.5623853_49.196576,287.5623853,49.196576,0.735232,0,3
radec_158.8038434_58.918146,158.8038434,58.918146,0.73523,0,3
radec_13.14250078_-47.301362,13.14250078,-47.301362,0.735224,0,3
radec_23.81379205_-34.513819,23.81379205,-34.513819,0.735222,0,3
radec_152.1751723_26.182717,152.1751723,26.182717,0.735217,0,3
radec_358.3640928_20.889582,358.3640928,20.889582,0.735216,0,3
radec_311.8441774_-52.511286,311.8441774,-52.511286,0.73521,0,3
radec_59.04607286_-56.374925,59.04607286,-56.374925,0.735194,0,3
radec_247.7925938_69.815032,247.7925938,69.815032,0.735189,0,3
radec_81.09686006_-23.933461,81.09686006,-23.933461,0.735186,0,3
radec_86.23555002_-18.28349,86.23555002,-18.28349,0.735186,0,3
radec_113.6784876_13.062939,113.6784876,13.062939,0.735174,0,3
radec_315.1229303_-37.614439,315.1229303,-37.614439,0.735156,0,3
radec_80.47493487_-22.689741,80.47493487,-22.689741,0.735126,0,3
radec_134.8479875_10.681343,134.8479875,10.681343,0.735123,0,3
radec_255.7784862_20.277951,255.7784862,20.277951,0.735123,0,3
radec_269.3421037_26.296436,269.3421037,26.296436,0.735123,0,3
radec_348.1964997_17.077765,348.1964997,17.077765,0.735119,0,3
radec_178.0085593_42.156805,178.0085593,42.156805,0.735113,0,3
radec_40.17235188_8.212017,40.17235188,8.212017,0.7351,0,3
radec_278.9639099_48.673195,278.9639099,48.673195,0.735093,0,3
radec_269.6473152_25.370395,269.6473152,25.370395,0.735085,0,3
radec_260.143619_16.535475,260.143619,16.535475,0.735083,0,3
radec_111.7351364_19.596207,111.7351364,19.596207,0.735078,0,3
radec_15.25386087_-58.105306,15.25386087,-58.105306,0.735077,0,3
radec_348.9742655_4.782137,348.9742655,4.782137,0.735062,0,3
radec_165.4752234_45.752957,165.4752234,45.752957,0.735053,0,3
radec_150.977829_1.402318,150.977829,1.402318,0.735052,0,3
radec_312.1912624_-4.609618,312.1912624,-4.609618,0.735052,0,3
radec_156.720194_32.900152,156.720194,32.900152,0.735039,1,2
radec_309.9519591_-9.388602,309.9519591,-9.388602,0.735032,0,3
radec_315.671366_15.937617,315.671366,15.937617,0.73503,0,3
radec_154.9266912_56.472006,154.9266912,56.472006,0.735025,0,3
radec_227.3520029_47.643575,227.3520029,47.643575,0.735015,0,3
radec_121.0057508_34.299894,121.0057508,34.299894,0.73501,0,3
radec_104.0731683_40.533284,104.0731683,40.533284,0.735007,0,3
radec_318.0932836_-57.66367,318.0932836,-57.66367,0.735003,0,3
radec_62.78395887_-56.763196,62.78395887,-56.763196,0.735003,0,3
radec_0.61083512_27.404336,0.61083512,27.404336,0.734999,0,3
radec_326.1837708_-41.246801,326.1837708,-41.246801,0.734999,0,3
radec_89.42400025_-46.985505,89.42400025,-46.985505,0.734994,0,3
radec_223.6306132_26.76604,223.6306132,26.76604,0.734988,0,3
radec_354.1485995_-50.668745,354.1485995,-50.668745,0.734978,0,3
radec_18.85867034_-5.130497,18.85867034,-5.130497,0.734974,0,3
radec_50.02875094_-19.473012,50.02875094,-19.473012,0.734959,0,3
radec_111.7719823_27.760946,111.7719823,27.760946,0.734949,0,3
radec_245.0635994_2.443674,245.0635994,2.443674,0.734948,0,3
radec_19.16101028_-63.314946,19.16101028,-63.314946,0.734937,0,3
radec_52.73149952_-10.093755,52.73149952,-10.093755,0.734924,0,3
radec_40.58446653_-38.029324,40.58446653,-38.029324,0.734908,0,3
radec_1.88813784_2.7429,1.88813784,2.7429,0.734901,0,3
radec_180.4589906_74.974352,180.4589906,74.974352,0.734894,0,3
radec_114.4503251_57.4954,114.4503251,57.4954,0.734874,1,2
radec_122.7810595_-1.790412,122.7810595,-1.790412,0.734861,0,3
radec_105.0227746_79.394077,105.0227746,79.394077,0.734851,0,3
radec_67.43048397_-31.510938,67.43048397,-31.510938,0.734848,0,3
radec_318.9673834_-48.537426,318.9673834,-48.537426,0.734835,0,3
radec_242.3304011_33.899913,242.3304011,33.899913,0.734825,0,3
radec_99.81956278_67.051849,99.81956278,67.051849,0.734802,0,3
radec_252.6613085_16.778928,252.6613085,16.778928,0.734772,0,3
radec_76.48380315_-62.179678,76.48380315,-62.179678,0.734772,0,3
radec_260.6967957_21.773512,260.6967957,21.773512,0.734761,0,3
radec_170.3927333_77.6411,170.3927333,77.6411,0.734753,0,3
radec_319.1093175_-53.712705,319.1093175,-53.712705,0.734741,0,3
radec_133.9757793_21.15831,133.9757793,21.15831,0.734736,0,3
radec_234.2121711_16.816035,234.2121711,16.816035,0.734727,0,3
radec_263.6274519_39.18355,263.6274519,39.18355,0.734711,0,3
radec_4.25580259_-0.2196,4.25580259,-0.2196,0.734699,0,3
radec_22.88312341_-23.918914,22.88312341,-23.918914,0.734697,0,3
radec_222.1953083_18.356398,222.1953083,18.356398,0.734694,0,3
radec_305.554718_-55.198184,305.554718,-55.198184,0.734693,0,3
radec_340.620892_10.635852,340.620892,10.635852,0.734691,0,3
radec_14.96869319_-30.482054,14.96869319,-30.482054,0.734688,0,3
radec_50.79287835_-43.962763,50.79287835,-43.962763,0.734661,0,3
radec_25.59053776_-2.253066,25.59053776,-2.253066,0.734655,0,3
radec_174.050732_32.771064,174.050732,32.771064,0.734651,1,2
radec_267.0009042_28.658841,267.0009042,28.658841,0.73464,0,3
radec_148.4976286_20.316304,148.4976286,20.316304,0.734639,0,3
radec_346.5672807_-52.065254,346.5672807,-52.065254,0.734635,0,3
radec_42.77057236_-50.249778,42.77057236,-50.249778,0.734601,0,3
radec_317.8807879_-58.030494,317.8807879,-58.030494,0.734595,0,3
radec_109.6602304_51.034165,109.6602304,51.034165,0.734576,0,3
radec_22.28957753_27.410349,22.28957753,27.410349,0.734566,0,3
radec_89.0644187_-25.934717,89.0644187,-25.934717,0.734543,0,3
radec_302.3477799_-58.141481,302.3477799,-58.141481,0.734535,0,3
radec_319.2680955_-39.862036,319.2680955,-39.862036,0.73452,0,3
radec_28.48194744_-12.417002,28.48194744,-12.417002,0.734499,0,3
radec_101.9201681_47.52493,101.9201681,47.52493,0.734491,0,3
radec_358.6670359_29.964673,358.6670359,29.964673,0.734476,0,3
radec_266.0578948_25.491663,266.0578948,25.491663,0.734472,0,3
radec_194.6184717_47.829808,194.6184717,47.829808,0.734468,0,3
radec_170.6211551_33.987233,170.6211551,33.987233,0.734463,0,3
radec_243.1833274_34.789109,243.1833274,34.789109,0.734461,1,2
radec_117.0441105_30.516618,117.0441105,30.516618,0.734453,0,3
radec_119.1317397_5.141793,119.1317397,5.141793,0.734449,0,3
radec_345.4214197_-45.796752,345.4214197,-45.796752,0.734436,0,3
radec_34.70198699_-62.539576,34.70198699,-62.539576,0.734417,0,3
radec_170.3313732_48.648991,170.3313732,48.648991,0.734413,0,3
radec_342.4498932_14.587629,342.4498932,14.587629,0.734413,0,3
radec_152.5786813_-1.185254,152.5786813,-1.185254,0.734389,1,2
radec_161.1168185_49.641333,161.1168185,49.641333,0.734389,0,3
radec_131.2811661_71.99676,131.2811661,71.99676,0.734383,0,3
radec_199.2668133_7.502245,199.2668133,7.502245,0.734383,0,3
radec_197.8455253_11.933336,197.8455253,11.933336,0.734382,0,3
radec_123.7245344_7.585969,123.7245344,7.585969,0.734374,1,2
radec_26.63757536_-29.277937,26.63757536,-29.277937,0.734359,0,3
radec_160.2526533_48.539966,160.2526533,48.539966,0.734339,0,3
radec_244.796101_16.83713,244.796101,16.83713,0.734336,0,3
radec_354.5106787_-40.944043,354.5106787,-40.944043,0.734323,0,3
radec_60.99438642_-18.326085,60.99438642,-18.326085,0.734321,0,3
radec_205.8763047_57.701508,205.8763047,57.701508,0.734292,0,3
radec_7.78449153_-29.486722,7.78449153,-29.486722,0.734286,0,3
radec_336.5143046_-6.406679,336.5143046,-6.406679,0.734285,0,3
radec_205.8053889_7.962099,205.8053889,7.962099,0.73428,0,3
radec_248.8538769_27.566778,248.8538769,27.566778,0.73427,0,3
radec_88.06462505_-42.532363,88.06462505,-42.532363,0.734268,0,3
radec_359.4120403_30.593619,359.4120403,30.593619,0.734227,0,3
radec_209.8917542_-6.270389,209.8917542,-6.270389,0.734222,0,3
radec_327.2535036_-63.086547,327.2535036,-63.086547,0.734217,0,3
radec_198.3589539_56.528329,198.3589539,56.528329,0.734214,0,3
radec_46.59450531_-10.657851,46.59450531,-10.657851,0.734212,0,3
radec_315.6570967_-3.645292,315.6570967,-3.645292,0.734206,0,3
radec_264.1498338_21.282967,264.1498338,21.282967,0.734188,0,3
radec_181.3891353_22.781392,181.3891353,22.781392,0.73418,0,3
radec_163.5187411_47.26952,163.5187411,47.26952,0.73416,0,3
radec_129.5709964_42.047969,129.5709964,42.047969,0.734158,0,3
radec_316.4177271_-12.302323,316.4177271,-12.302323,0.734152,0,3
radec_248.0631969_12.402709,248.0631969,12.402709,0.734149,0,3
radec_266.9544207_21.479083,266.9544207,21.479083,0.734148,0,3
radec_211.4043883_7.210507,211.4043883,7.210507,0.734147,0,3
radec_210.298289_49.667665,210.298289,49.667665,0.734132,0,3
radec_318.0428207_8.535257,318.0428207,8.535257,0.734126,0,3
radec_205.1375365_27.281051,205.1375365,27.281051,0.734123,0,3
radec_129.7433242_36.658792,129.7433242,36.658792,0.734121,0,3
radec_49.27551913_-39.525638,49.27551913,-39.525638,0.7341,0,3
radec_148.8973866_19.998043,148.8973866,19.998043,0.734065,0,3
radec_269.1447714_34.227825,269.1447714,34.227825,0.734039,0,3
radec_310.8614167_-6.204862,310.8614167,-6.204862,0.73401,0,3
radec_346.1685136_4.247901,346.1685136,4.247901,0.734009,0,3
radec_35.20909607_-2.517799,35.20909607,-2.517799,0.733997,0,3
radec_235.8641252_10.003229,235.8641252,10.003229,0.733982,0,3
radec_315.519147_-46.858938,315.519147,-46.858938,0.733981,0,3
radec_247.8833602_5.497814,247.8833602,5.497814,0.733976,0,3
radec_187.814076_32.186673,187.814076,32.186673,0.733949,0,3
radec_237.363201_-0.232094,237.363201,-0.232094,0.733922,1,2
radec_11.80157566_-38.25055,11.80157566,-38.25055,0.733918,0,3
radec_317.5811162_-39.015348,317.5811162,-39.015348,0.733906,0,3
radec_336.2454907_-62.14614,336.2454907,-62.14614,0.733898,0,3
radec_332.89571_-41.735177,332.89571,-41.735177,0.733891,0,3
radec_85.00593115_-24.7688,85.00593115,-24.7688,0.733885,0,3
radec_254.7748455_27.736147,254.7748455,27.736147,0.733883,0,3
radec_114.807695_46.083696,114.807695,46.083696,0.73388,0,3
radec_200.2268167_28.673662,200.2268167,28.673662,0.733877,0,3
radec_342.1708938_31.459474,342.1708938,31.459474,0.733867,0,3
radec_110.2270349_31.707013,110.2270349,31.707013,0.73384,0,3
radec_307.8412644_-50.839086,307.8412644,-50.839086,0.733838,0,3
radec_41.13119711_-11.286273,41.13119711,-11.286273,0.733824,0,3
radec_353.2891754_-5.329066,353.2891754,-5.329066,0.733823,0,3
radec_289.7830267_72.590289,289.7830267,72.590289,0.733818,0,3
radec_48.73522622_-60.391144,48.73522622,-60.391144,0.733806,0,3
radec_309.1187996_-62.990104,309.1187996,-62.990104,0.733797,0,3
radec_90.48365093_-32.261746,90.48365093,-32.261746,0.733797,0,3
radec_15.73118614_14.030424,15.73118614,14.030424,0.733795,0,3
radec_330.1508786_-47.236354,330.1508786,-47.236354,0.733783,0,3
radec_340.5647435_-49.52871,340.5647435,-49.52871,0.733776,0,3
radec_27.34518648_-41.629019,27.34518648,-41.629019,0.733767,0,3
radec_56.3140409_-39.549468,56.3140409,-39.549468,0.733732,0,3
radec_194.4212496_20.964078,194.4212496,20.964078,0.733695,0,3
radec_67.63503887_-11.287568,67.63503887,-11.287568,0.733674,0,3
radec_244.9183267_35.804945,244.9183267,35.804945,0.733666,0,3
radec_197.3207668_-6.354041,197.3207668,-6.354041,0.733663,0,3
radec_26.99902123_-34.601936,26.99902123,-34.601936,0.733663,0,3
radec_112.8267683_19.20161,112.8267683,19.20161,0.733657,0,3
radec_177.3759716_50.594494,177.3759716,50.594494,0.733647,0,3
radec_6.05597981_-33.127449,6.05597981,-33.127449,0.73363,0,3
radec_359.7108084_-49.044043,359.7108084,-49.044043,0.733625,0,3
radec_86.57879364_-24.045856,86.57879364,-24.045856,0.733624,0,3
radec_182.2876651_22.097664,182.2876651,22.097664,0.733614,0,3
radec_260.623965_29.772493,260.623965,29.772493,0.733614,1,2
radec_62.58116632_-26.482805,62.58116632,-26.482805,0.733598,0,3
radec_348.6477979_20.638134,348.6477979,20.638134,0.73357,0,3
radec_352.0916076_-7.330313,352.0916076,-7.330313,0.733568,0,3
radec_134.688077_4.007477,134.688077,4.007477,0.73355,0,3
radec_316.9396409_-43.142237,316.9396409,-43.142237,0.733543,0,3
radec_14.92281062_-14.740564,14.92281062,-14.740564,0.733541,0,3
radec_53.74239166_-30.916846,53.74239166,-30.916846,0.733525,0,3
radec_204.5170917_13.865957,204.5170917,13.865957,0.733523,0,3
radec_122.8782409_-1.614526,122.8782409,-1.614526,0.733519,0,3
radec_5.42671072_33.965521,5.42671072,33.965521,0.733503,0,3
radec_21.79728333_-25.501732,21.79728333,-25.501732,0.733502,0,3
radec_312.0920068_-2.946041,312.0920068,-2.946041,0.7335,0,3
radec_44.26812572_-41.26898,44.26812572,-41.26898,0.73348,0,3
radec_265.8794102_13.213805,265.8794102,13.213805,0.733479,0,3
radec_130.8878189_16.224244,130.8878189,16.224244,0.733453,0,3
radec_15.03721217_-33.843456,15.03721217,-33.843456,0.733446,0,3
radec_14.88488042_-33.815416,14.88488042,-33.815416,0.733436,0,3
radec_170.3105034_54.323083,170.3105034,54.323083,0.733419,0,3
radec_249.2754591_2.566974,249.2754591,2.566974,0.733408,0,3
radec_309.7689964_-60.758495,309.7689964,-60.758495,0.733407,0,3
radec_117.8967671_8.16104,117.8967671,8.16104,0.733392,0,3
radec_116.6540662_17.150401,116.6540662,17.150401,0.733369,0,3
radec_66.01127536_-35.779037,66.01127536,-35.779037,0.733369,0,3
radec_317.0360065_-3.151319,317.0360065,-3.151319,0.733368,0,3
radec_127.1006054_34.873856,127.1006054,34.873856,0.733358,0,3
radec_163.2150433_19.952517,163.2150433,19.952517,0.733347,0,3
radec_124.5140009_20.881554,124.5140009,20.881554,0.733343,0,3
radec_37.5606016_-54.671745,37.5606016,-54.671745,0.73334,0,3
radec_253.8354455_23.289945,253.8354455,23.289945,0.733332,1,2
radec_136.801033_49.466438,136.801033,49.466438,0.733326,0,3
radec_122.5025993_49.553195,122.5025993,49.553195,0.733303,0,3
radec_285.6448901_40.808785,285.6448901,40.808785,0.733298,0,3
radec_205.3664703_26.621688,205.3664703,26.621688,0.733294,0,3
radec_150.2016212_20.942,150.2016212,20.942,0.733291,0,3
radec_165.6122916_-27.814109,165.6122916,-27.814109,0.733288,0,3
radec_302.1610899_-55.903974,302.1610899,-55.903974,0.733279,0,3
radec_228.0274417_63.730812,228.0274417,63.730812,0.733277,0,3
radec_85.63403029_-51.45417,85.63403029,-51.45417,0.733276,0,3
radec_230.9153733_1.167295,230.9153733,1.167295,0.733272,0,3
radec_161.0695484_-9.522432,161.0695484,-9.522432,0.73327,0,3
radec_313.8958421_-40.751664,313.8958421,-40.751664,0.733265,0,3
radec_186.2016446_67.797116,186.2016446,67.797116,0.733255,0,3
radec_83.2236315_-20.859039,83.2236315,-20.859039,0.733243,0,3
radec_22.02940502_-24.80636,22.02940502,-24.80636,0.733239,0,3
radec_64.29741812_-10.613158,64.29741812,-10.613158,0.733238,0,3
radec_159.9436682_-3.158503,159.9436682,-3.158503,0.733195,0,3
radec_58.20281697_-12.864273,58.20281697,-12.864273,0.733184,0,3
radec_323.7036665_-54.647715,323.7036665,-54.647715,0.733176,0,3
radec_32.20564461_-49.093372,32.20564461,-49.093372,0.733168,0,3
radec_354.2463897_23.490212,354.2463897,23.490212,0.733167,0,3
radec_265.7836282_14.311887,265.7836282,14.311887,0.733163,0,3
radec_268.2684692_31.952562,268.2684692,31.952562,0.733159,0,3
radec_355.6166429_-52.444471,355.6166429,-52.444471,0.733138,0,3
radec_22.07709685_-30.337132,22.07709685,-30.337132,0.733132,0,3
radec_188.8986131_22.699288,188.8986131,22.699288,0.733131,0,3
radec_23.36349503_-18.276894,23.36349503,-18.276894,0.733121,0,3
radec_133.7641395_45.964273,133.7641395,45.964273,0.733108,0,3
radec_27.0429048_-51.718336,27.0429048,-51.718336,0.733107,0,3
radec_320.1015551_-62.176808,320.1015551,-62.176808,0.733095,0,3
radec_300.8006645_-50.669895,300.8006645,-50.669895,0.733088,0,3
radec_182.5178449_22.049567,182.5178449,22.049567,0.733074,0,3
radec_159.4748746_14.017969,159.4748746,14.017969,0.733072,0,3
radec_272.2773952_51.591302,272.2773952,51.591302,0.733072,0,3
radec_37.90854649_21.671548,37.90854649,21.671548,0.733072,0,3
radec_58.02246217_-52.375282,58.02246217,-52.375282,0.733047,0,3
radec_86.81419572_-34.652103,86.81419572,-34.652103,0.733039,0,3
radec_85.6567605_-24.526587,85.6567605,-24.526587,0.733033,0,3
radec_310.2291959_-9.920062,310.2291959,-9.920062,0.732993,0,3
radec_163.6693749_28.150461,163.6693749,28.150461,0.732983,0,3
radec_96.53859096_43.763332,96.53859096,43.763332,0.732977,0,3
radec_28.44936277_-65.439083,28.44936277,-65.439083,0.732961,0,3
radec_322.7532348_12.046394,322.7532348,12.046394,0.732957,0,3
radec_63.23966518_-1.676443,63.23966518,-1.676443,0.732936,0,3
radec_94.81443216_-54.185211,94.81443216,-54.185211,0.73293,0,3
radec_26.8925466_-41.168356,26.8925466,-41.168356,0.732927,0,3
radec_29.576614_-39.778763,29.576614,-39.778763,0.732924,0,3
radec_94.94517839_-43.656114,94.94517839,-43.656114,0.732922,0,3
radec_341.9942411_-54.310674,341.9942411,-54.310674,0.732911,0,3
radec_28.59554005_-58.301325,28.59554005,-58.301325,0.73291,0,3
radec_338.0360658_-51.432001,338.0360658,-51.432001,0.73289,0,3
radec_209.7023676_19.712608,209.7023676,19.712608,0.732889,0,3
radec_116.9551063_18.231533,116.9551063,18.231533,0.732886,0,3
radec_119.2281625_54.132208,119.2281625,54.132208,0.732881,0,3
radec_250.4999761_1.802828,250.4999761,1.802828,0.73287,0,3
radec_121.3921048_9.553406,121.3921048,9.553406,0.732863,0,3
radec_173.4075482_7.688739,173.4075482,7.688739,0.732846,0,3
radec_136.6204966_-14.593323,136.6204966,-14.593323,0.732832,0,3
radec_9.11306769_-24.281693,9.11306769,-24.281693,0.73282,0,3
radec_213.5332899_10.073823,213.5332899,10.073823,0.732805,0,3
radec_312.3976231_7.892168,312.3976231,7.892168,0.732791,0,3
radec_250.8459547_19.068342,250.8459547,19.068342,0.732769,0,3
radec_43.48742933_-41.290192,43.48742933,-41.290192,0.732756,0,3
radec_29.8212144_26.220526,29.8212144,26.220526,0.732727,0,3
radec_302.8899557_-54.755574,302.8899557,-54.755574,0.732719,0,3
radec_78.75536985_-28.67942,78.75536985,-28.67942,0.732716,0,3
radec_112.7744864_65.087198,112.7744864,65.087198,0.732712,0,3
radec_251.5027715_19.510742,251.5027715,19.510742,0.73269,0,3
radec_31.27253109_30.394045,31.27253109,30.394045,0.732673,0,3
radec_2.65964637_-35.322618,2.65964637,-35.322618,0.732666,0,3
radec_251.4108225_17.875645,251.4108225,17.875645,0.732666,0,3
radec_130.004507_-1.078842,130.004507,-1.078842,0.732663,0,3
radec_12.92838105_-18.030271,12.92838105,-18.030271,0.732655,0,3
radec_239.0347057_55.333649,239.0347057,55.333649,0.732648,0,3
radec_149.136123_3.364708,149.136123,3.364708,0.732645,0,3
radec_171.9441819_8.289765,171.9441819,8.289765,0.732594,0,3
radec_74.19680286_-31.885658,74.19680286,-31.885658,0.732594,0,3
radec_320.4039245_-41.242566,320.4039245,-41.242566,0.732568,0,3
radec_61.11536475_-40.240754,61.11536475,-40.240754,0.732533,0,3
radec_17.85782628_-34.136121,17.85782628,-34.136121,0.732526,0,3
radec_309.9962732_-57.806902,309.9962732,-57.806902,0.732494,0,3
radec_318.2663469_-56.208329,318.2663469,-56.208329,0.732491,0,3
radec_253.6649782_8.939769,253.6649782,8.939769,0.732486,0,3
radec_299.803088_-59.861255,299.803088,-59.861255,0.732473,0,3
radec_201.9938303_6.458041,201.9938303,6.458041,0.732467,0,3
radec_239.6476115_-1.597699,239.6476115,-1.597699,0.732465,0,3
radec_7.75212737_-45.880581,7.75212737,-45.880581,0.732458,0,3
radec_199.7513658_52.291411,199.7513658,52.291411,0.732435,0,3
radec_339.4601941_18.289253,339.4601941,18.289253,0.732426,0,3
radec_69.36580394_-20.706368,69.36580394,-20.706368,0.732423,0,3
radec_254.2178814_8.558819,254.2178814,8.558819,0.732421,1,2
radec_354.9936395_0.610384,354.9936395,0.610384,0.732415,0,3
radec_263.0288327_22.928913,263.0288327,22.928913,0.732403,0,3
radec_64.0737693_-3.395796,64.0737693,-3.395796,0.732402,0,3
radec_321.602297_8.377009,321.602297,8.377009,0.732399,0,3
radec_311.1362102_-43.966951,311.1362102,-43.966951,0.732383,0,3
radec_191.128362_74.248348,191.128362,74.248348,0.732376,0,3
radec_114.7114909_24.167527,114.7114909,24.167527,0.732375,0,3
radec_312.9560427_-49.355374,312.9560427,-49.355374,0.732363,0,3
radec_28.49802276_9.59697,28.49802276,9.59697,0.732353,0,3
radec_259.8221401_16.765461,259.8221401,16.765461,0.732341,0,3
radec_120.7333566_9.859623,120.7333566,9.859623,0.73234,0,3
radec_233.4353384_27.682265,233.4353384,27.682265,0.732321,0,3
radec_302.0812266_-50.272825,302.0812266,-50.272825,0.732317,0,3
radec_108.7072324_69.007,108.7072324,69.007,0.732294,0,3
radec_321.5668665_20.056614,321.5668665,20.056614,0.732281,0,3
radec_22.48813529_-29.34595,22.48813529,-29.34595,0.732275,0,3
radec_352.3886928_16.142479,352.3886928,16.142479,0.732275,0,3
radec_114.4765391_42.847172,114.4765391,42.847172,0.732268,0,3
radec_166.7077604_31.436579,166.7077604,31.436579,0.732268,0,3
radec_4.6336939_-62.548351,4.6336939,-62.548351,0.73225,0,3
radec_40.30408727_-46.15558,40.30408727,-46.15558,0.732238,0,3
radec_14.46265337_-33.9435,14.46265337,-33.9435,0.73223,0,3
radec_253.6866979_58.681105,253.6866979,58.681105,0.732217,0,3
radec_21.32141139_-8.943329,21.32141139,-8.943329,0.732206,0,3
radec_31.66338017_32.956972,31.66338017,32.956972,0.73216,0,3
radec_117.9857827_29.969418,117.9857827,29.969418,0.732155,0,3
radec_113.9480149_16.4106,113.9480149,16.4106,0.732147,0,3
radec_164.9889576_-29.002814,164.9889576,-29.002814,0.732141,0,3
radec_205.0139982_12.910378,205.0139982,12.910378,0.73212,0,3
radec_117.9306074_20.832593,117.9306074,20.832593,0.732114,1,2
radec_47.92588694_-27.145,47.92588694,-27.145,0.732111,0,3
radec_25.97190678_-30.074412,25.97190678,-30.074412,0.732095,0,3
radec_121.377192_2.387501,121.377192,2.387501,0.732077,0,3
radec_322.0861077_-6.632547,322.0861077,-6.632547,0.732059,0,3
radec_247.6417033_29.001934,247.6417033,29.001934,0.732057,0,3
radec_179.1822793_17.256106,179.1822793,17.256106,0.732054,0,3
radec_27.9737211_-23.675248,27.9737211,-23.675248,0.732049,0,3
radec_184.4979672_0.243974,184.4979672,0.243974,0.732042,0,3
radec_74.63559216_-61.591557,74.63559216,-61.591557,0.732042,0,3
radec_112.0165062_56.662694,112.0165062,56.662694,0.732038,0,3
radec_23.44755371_-51.733154,23.44755371,-51.733154,0.732029,0,3
radec_195.0058999_33.289023,195.0058999,33.289023,0.732014,0,3
radec_303.8767139_-65.703502,303.8767139,-65.703502,0.732013,0,3
radec_34.52442751_-55.030379,34.52442751,-55.030379,0.732002,0,3
radec_252.0755993_3.518022,252.0755993,3.518022,0.731996,0,3
radec_37.5270534_13.966981,37.5270534,13.966981,0.731994,0,3
radec_113.0505768_71.749277,113.0505768,71.749277,0.731991,0,3
